id,email,first_name,last_name,gender,born_date,city,job,last_login,provider,created_at,updated_at
83a22b8b-2a65-50ed-9203-deb903ced3b1,user02439@synthetic-credit.vn,Trang,Le,false,1986-12-17,Ho Chi Minh City,Small Business Owner,2026-04-25T14:29:07+00:00,EMAIL,2023-09-23T14:29:07+00:00,2026-06-10T14:29:07+00:00
6cf5b044-4d5d-58f6-8f03-a9a92ce9c573,user02440@synthetic-credit.vn,Minh,Nguyen,true,1994-04-03,Dong Nai,Sales Executive,2026-04-14T14:29:07+00:00,GOOGLE,2025-01-14T14:29:07+00:00,2026-06-10T14:29:07+00:00
eb59409b-cc24-5e04-9353-ecc91ab12a98,user02441@synthetic-credit.vn,Bao,Do,false,1994-06-18,Da Nang,Designer,2026-04-24T14:29:07+00:00,FACEBOOK,2025-10-21T14:29:07+00:00,2026-06-10T14:29:07+00:00
fdc9e3bc-01ed-5fe7-8f72-cd0fcb5618fa,user02442@synthetic-credit.vn,An,Pham,false,1988-01-18,Quang Ninh,Small Business Owner,2026-04-18T14:29:07+00:00,EMAIL,2025-12-19T14:29:07+00:00,2026-06-10T14:29:07+00:00
54f99ca9-35bc-593a-8c82-accfca5da95e,user02443@synthetic-credit.vn,Mai,Bui,true,1985-11-02,Binh Duong,Sales Executive,2026-05-13T14:29:07+00:00,EMAIL,2025-11-02T14:29:07+00:00,2026-06-10T14:29:07+00:00
8c9cba32-30c5-5c6b-a566-d821858fe48b,user02444@synthetic-credit.vn,Thao,Nguyen,false,1993-11-12,Ho Chi Minh City,Office Worker,2026-04-29T14:29:07+00:00,EMAIL,2024-12-14T14:29:07+00:00,2026-06-10T14:29:07+00:00
a6b30e87-f937-5006-94b6-c4caa14fbe34,user02445@synthetic-credit.vn,Hanh,Vo,false,2001-06-08,Ho Chi Minh City,Office Worker,2026-04-12T14:29:07+00:00,EMAIL,2026-03-08T14:29:07+00:00,2026-06-10T14:29:07+00:00
4027a1ff-5b35-5ccf-b1fd-9fb78b83cb30,user02446@synthetic-credit.vn,Thao,Bui,false,1966-01-14,Nha Trang,Accountant,2026-05-28T14:29:07+00:00,GOOGLE,2025-11-05T14:29:07+00:00,2026-06-10T14:29:07+00:00
186c6c9d-ecd3-5bbc-a7e9-727ec2b7cd73,user02447@synthetic-credit.vn,Ngoc,Vo,false,2005-10-10,Nha Trang,Designer,2026-05-28T14:29:07+00:00,GOOGLE,2023-12-01T14:29:07+00:00,2026-06-10T14:29:07+00:00
397b6a4b-0a45-5f2b-9130-4dce1113bd8f,user02448@synthetic-credit.vn,Thao,Bui,false,1985-04-20,Ho Chi Minh City,Accountant,2026-05-29T14:29:07+00:00,GOOGLE,2024-12-07T14:29:07+00:00,2026-06-10T14:29:07+00:00
9a8dcb1e-e4f3-5e9d-81db-12fb9bff6782,user02449@synthetic-credit.vn,Thao,Vu,false,1985-03-26,Nha Trang,Freelancer,2026-05-06T14:29:07+00:00,EMAIL,2023-08-29T14:29:07+00:00,2026-06-10T14:29:07+00:00
e9592aa5-2ab9-5644-beff-7a15603c7f5d,user02450@synthetic-credit.vn,Mai,Vu,true,1987-04-20,Dong Nai,Office Worker,2026-05-02T14:29:07+00:00,EMAIL,2023-06-16T14:29:07+00:00,2026-06-10T14:29:07+00:00
01b89b51-beb3-56bb-95bb-cdb82a5b0734,user02451@synthetic-credit.vn,Giang,Vu,false,1983-06-26,Dong Nai,Teacher,2026-04-26T14:29:07+00:00,EMAIL,2023-04-21T14:29:07+00:00,2026-06-10T14:29:07+00:00
ace78db7-c3b0-52a4-af02-fa10341c0f64,user02452@synthetic-credit.vn,Mai,Bui,false,2006-03-25,Hai Phong,Student,2026-05-22T14:29:07+00:00,GOOGLE,2025-07-20T14:29:07+00:00,2026-06-10T14:29:07+00:00
e0f7d2f7-d52d-55c9-b421-fbdb07165043,user02453@synthetic-credit.vn,Duc,Hoang,false,1979-05-07,Quang Ninh,Sales Executive,2026-04-15T14:29:07+00:00,FACEBOOK,2024-04-05T14:29:07+00:00,2026-06-10T14:29:07+00:00
951a60e3-f20c-506e-8e0d-1ddc47f28575,user02454@synthetic-credit.vn,Vy,Dang,true,2005-01-23,Da Nang,Student,2026-05-30T14:29:07+00:00,EMAIL,2026-04-21T14:29:07+00:00,2026-06-10T14:29:07+00:00
70d7b091-5826-577f-9a3d-f1ef2cc0afec,user02455@synthetic-credit.vn,Binh,Hoang,false,2003-11-11,Hue,Freelancer,2026-05-21T14:29:07+00:00,GOOGLE,2025-01-04T14:29:07+00:00,2026-06-10T14:29:07+00:00
3f149e17-8157-57df-91ed-84ab68ddacd2,user02456@synthetic-credit.vn,Trang,Do,true,1990-06-27,Nha Trang,Sales Executive,2026-04-19T14:29:07+00:00,EMAIL,2023-08-02T14:29:07+00:00,2026-06-10T14:29:07+00:00
7bbb4300-61db-593e-9ceb-6a107c7e4429,user02457@synthetic-credit.vn,Khanh,Pham,false,2002-07-23,Nha Trang,Teacher,2026-06-05T14:29:07+00:00,GOOGLE,2025-04-16T14:29:07+00:00,2026-06-10T14:29:07+00:00
7add55f5-ee14-5086-b616-7a16d23442e3,user02458@synthetic-credit.vn,An,Pham,true,1992-08-21,Binh Duong,Student,2026-04-11T14:29:07+00:00,EMAIL,2025-09-01T14:29:07+00:00,2026-06-10T14:29:07+00:00
5d99d906-1b48-5554-bb9e-d0592d130acb,user02459@synthetic-credit.vn,Thao,Le,true,1983-12-06,Ho Chi Minh City,Accountant,2026-05-28T14:29:07+00:00,GOOGLE,2026-05-09T14:29:07+00:00,2026-06-10T14:29:07+00:00
6d02c320-2439-5700-a12e-efa735be28b3,user02460@synthetic-credit.vn,Bao,Pham,false,1992-12-17,Nha Trang,Small Business Owner,2026-05-19T14:29:07+00:00,GOOGLE,2024-04-08T14:29:07+00:00,2026-06-10T14:29:07+00:00
98b21abc-b387-5d36-9aed-c03b22e0777c,user02461@synthetic-credit.vn,Binh,Vo,true,1991-10-10,Da Nang,Teacher,2026-06-03T14:29:07+00:00,EMAIL,2025-03-14T14:29:07+00:00,2026-06-10T14:29:07+00:00
785c98b0-0698-5b3b-b523-5d9e852aec85,user02462@synthetic-credit.vn,Quang,Le,false,1985-08-28,Hai Phong,Student,2026-06-04T14:29:07+00:00,GOOGLE,2023-03-05T14:29:07+00:00,2026-06-10T14:29:07+00:00
e06bee38-3359-53ed-8a2a-8f0246c48b10,user02463@synthetic-credit.vn,Khanh,Phan,false,1983-07-13,Ho Chi Minh City,Accountant,2026-04-22T14:29:07+00:00,GOOGLE,2026-03-29T14:29:07+00:00,2026-06-10T14:29:07+00:00
c2bb014c-e1dd-56fd-8dd2-4e4165b5d572,user02464@synthetic-credit.vn,Mai,Do,false,1988-08-28,Hue,Healthcare Worker,2026-05-15T14:29:07+00:00,GOOGLE,2025-03-09T14:29:07+00:00,2026-06-10T14:29:07+00:00
83ff5e1b-9293-55a3-a9d4-4baa94251b75,user02465@synthetic-credit.vn,Duc,Do,false,1997-11-23,Dong Nai,Healthcare Worker,2026-04-17T14:29:07+00:00,GOOGLE,2025-08-29T14:29:07+00:00,2026-06-10T14:29:07+00:00
bd07361f-5a08-59ec-8ded-bd2d76da3999,user02466@synthetic-credit.vn,Minh,Huynh,true,1992-05-14,Quang Ninh,Sales Executive,2026-04-11T14:29:07+00:00,GOOGLE,2025-04-23T14:29:07+00:00,2026-06-10T14:29:07+00:00
8bbf65e2-d669-5613-b1b9-392133658aea,user02467@synthetic-credit.vn,Long,Bui,false,1998-06-02,Dong Nai,Engineer,2026-05-15T14:29:07+00:00,EMAIL,2023-04-03T14:29:07+00:00,2026-06-10T14:29:07+00:00
a484f323-8351-5be0-a30c-532e325e1117,user02468@synthetic-credit.vn,Thao,Dang,false,2000-12-28,Can Tho,Designer,2026-06-01T14:29:07+00:00,GOOGLE,2025-01-30T14:29:07+00:00,2026-06-10T14:29:07+00:00
d685dc57-a1b9-50f8-a904-b2ccbea4abed,user02469@synthetic-credit.vn,Chau,Le,true,1998-08-21,Nha Trang,Sales Executive,2026-05-06T14:29:07+00:00,GOOGLE,2025-08-16T14:29:07+00:00,2026-06-10T14:29:07+00:00
6f6b1d98-70fd-5d89-8c8c-64205fdf9a63,user02470@synthetic-credit.vn,Phuc,Pham,true,1972-12-20,Da Nang,Student,2026-06-06T14:29:07+00:00,EMAIL,2025-02-06T14:29:07+00:00,2026-06-10T14:29:07+00:00
94713c85-1142-5f5e-809d-aec3a12ff369,user02471@synthetic-credit.vn,Mai,Bui,true,2002-09-09,Dong Nai,Freelancer,2026-05-03T14:29:07+00:00,FACEBOOK,2025-12-20T14:29:07+00:00,2026-06-10T14:29:07+00:00
09c42c6f-b068-5bad-8fb9-22849c028816,user02472@synthetic-credit.vn,Bao,Tran,true,1990-08-24,Dong Nai,Engineer,2026-05-05T14:29:07+00:00,GOOGLE,2023-04-17T14:29:07+00:00,2026-06-10T14:29:07+00:00
82d519ea-3c35-57cc-bc43-9392d366394f,user02473@synthetic-credit.vn,Vy,Dang,false,1986-03-09,Da Nang,Office Worker,2026-05-05T14:29:07+00:00,GOOGLE,2024-05-19T14:29:07+00:00,2026-06-10T14:29:07+00:00
b16a11b9-df3d-548e-931b-936a6a56df4f,user02474@synthetic-credit.vn,Tuan,Pham,false,1979-08-01,Hue,Accountant,2026-05-14T14:29:07+00:00,GOOGLE,2024-10-07T14:29:07+00:00,2026-06-10T14:29:07+00:00
98d01a4f-9c4d-5dde-95de-5011d642b985,user02475@synthetic-credit.vn,Binh,Huynh,true,2000-11-05,Binh Duong,Freelancer,2026-06-07T14:29:07+00:00,GOOGLE,2026-04-03T14:29:07+00:00,2026-06-10T14:29:07+00:00
ef9c5769-02e4-5bbe-817e-645ec2ab0a3c,user02476@synthetic-credit.vn,Duc,Do,false,2005-01-17,Ho Chi Minh City,Small Business Owner,2026-06-07T14:29:07+00:00,GOOGLE,2024-07-07T14:29:07+00:00,2026-06-10T14:29:07+00:00
fa20caeb-509a-512d-8b67-04e2535cca02,user02477@synthetic-credit.vn,Quang,Hoang,false,1986-12-03,Can Tho,Office Worker,2026-05-28T14:29:07+00:00,EMAIL,2024-12-09T14:29:07+00:00,2026-06-10T14:29:07+00:00
f721cec7-1fe4-523e-a431-31f31c3328e4,user02478@synthetic-credit.vn,Phuc,Phan,false,1980-06-06,Ha Noi,Small Business Owner,2026-05-26T14:29:07+00:00,GOOGLE,2025-03-01T14:29:07+00:00,2026-06-10T14:29:07+00:00
d6da0db4-0d07-566f-9637-df52ced3c4c7,user02479@synthetic-credit.vn,Tuan,Vu,false,1988-11-26,Nha Trang,Small Business Owner,2026-05-04T14:29:07+00:00,EMAIL,2025-10-22T14:29:07+00:00,2026-06-10T14:29:07+00:00
6acba765-190e-59f1-8790-019bd97a828c,user02480@synthetic-credit.vn,Chau,Vu,false,1988-01-12,Hai Phong,Student,2026-05-01T14:29:07+00:00,EMAIL,2023-12-02T14:29:07+00:00,2026-06-10T14:29:07+00:00
84968beb-1886-52fb-8f9b-9f4151dfcf4d,user02481@synthetic-credit.vn,Duc,Phan,false,1984-06-21,Hue,Small Business Owner,2026-05-02T14:29:07+00:00,FACEBOOK,2025-08-06T14:29:07+00:00,2026-06-10T14:29:07+00:00
f6f6ab7d-34c3-52d9-89b2-28bad88620f8,user02482@synthetic-credit.vn,Phuc,Pham,false,1987-04-16,Ha Noi,Accountant,2026-04-17T14:29:07+00:00,GOOGLE,2025-10-05T14:29:07+00:00,2026-06-10T14:29:07+00:00
b40183f9-d342-5fb8-992a-5b7dbbf74789,user02483@synthetic-credit.vn,Duc,Huynh,true,1982-12-14,Quang Ninh,Office Worker,2026-04-24T14:29:07+00:00,EMAIL,2025-03-31T14:29:07+00:00,2026-06-10T14:29:07+00:00
d7f94c0c-0b42-53f6-83d5-920d88e70739,user02484@synthetic-credit.vn,Quang,Do,true,1983-08-11,Quang Ninh,Engineer,2026-05-06T14:29:07+00:00,EMAIL,2026-02-07T14:29:07+00:00,2026-06-10T14:29:07+00:00
24af7769-7c4b-5045-9e1e-945c9a820e96,user02485@synthetic-credit.vn,Trang,Do,true,1986-10-01,Quang Ninh,Healthcare Worker,2026-05-16T14:29:07+00:00,GOOGLE,2024-05-09T14:29:07+00:00,2026-06-10T14:29:07+00:00
63d1657d-e54f-5df8-9055-06b4f348c1a1,user02486@synthetic-credit.vn,Bao,Bui,true,1983-09-28,Can Tho,Designer,2026-04-11T14:29:07+00:00,GOOGLE,2025-05-06T14:29:07+00:00,2026-06-10T14:29:07+00:00
f77c9088-2425-59cf-8790-f7e1c81924ef,user02487@synthetic-credit.vn,Thao,Bui,true,1986-03-18,Nha Trang,Designer,2026-04-27T14:29:07+00:00,EMAIL,2023-05-21T14:29:07+00:00,2026-06-10T14:29:07+00:00
402e4402-cb2f-577d-b5da-61d186b4402e,user02488@synthetic-credit.vn,Linh,Tran,true,1992-03-04,Dong Nai,Sales Executive,2026-05-31T14:29:07+00:00,GOOGLE,2024-08-27T14:29:07+00:00,2026-06-10T14:29:07+00:00
b2501133-ddce-584a-bf0a-74f99a55fb9a,user02489@synthetic-credit.vn,Minh,Le,true,2002-08-20,Nha Trang,Healthcare Worker,2026-06-04T14:29:07+00:00,EMAIL,2024-05-12T14:29:07+00:00,2026-06-10T14:29:07+00:00
8c8ebcf6-cffb-5c8e-bf6f-9567e61bb458,user02490@synthetic-credit.vn,Giang,Bui,false,1993-08-08,Binh Duong,Student,2026-06-02T14:29:07+00:00,GOOGLE,2025-07-15T14:29:07+00:00,2026-06-10T14:29:07+00:00
15ed3171-1b1d-54fd-884a-08a0b513d583,user02491@synthetic-credit.vn,Linh,Tran,false,1979-11-14,Ho Chi Minh City,Engineer,2026-05-01T14:29:07+00:00,GOOGLE,2025-10-12T14:29:07+00:00,2026-06-10T14:29:07+00:00
667afc79-e6f0-52e4-93dc-c32f305d85e6,user02492@synthetic-credit.vn,Hanh,Dang,false,1985-10-13,Binh Duong,Teacher,2026-05-22T14:29:07+00:00,EMAIL,2025-12-12T14:29:07+00:00,2026-06-10T14:29:07+00:00
178d81f3-440d-59bd-b415-8fb292db9fca,user02493@synthetic-credit.vn,Long,Le,true,1984-01-21,Nha Trang,Designer,2026-04-11T14:29:07+00:00,GOOGLE,2023-10-22T14:29:07+00:00,2026-06-10T14:29:07+00:00
e98ffcd9-fe06-56d7-8118-d960a39f3256,user02494@synthetic-credit.vn,Tuan,Vu,true,1990-09-04,Ha Noi,Accountant,2026-05-04T14:29:07+00:00,EMAIL,2025-01-07T14:29:07+00:00,2026-06-10T14:29:07+00:00
095cdafc-1762-5c4b-aad9-136530d6b833,user02495@synthetic-credit.vn,Giang,Dang,false,2001-12-18,Nha Trang,Healthcare Worker,2026-05-16T14:29:07+00:00,GOOGLE,2024-11-06T14:29:07+00:00,2026-06-10T14:29:07+00:00
277b1180-67ee-58bd-ade7-f994c6738929,user02496@synthetic-credit.vn,Bao,Phan,false,2000-06-28,Binh Duong,Engineer,2026-05-01T14:29:07+00:00,GOOGLE,2025-03-26T14:29:07+00:00,2026-06-10T14:29:07+00:00
07436017-06f2-546a-aab3-5616a843f73c,user02497@synthetic-credit.vn,Thao,Phan,false,1978-09-07,Ho Chi Minh City,Accountant,2026-05-05T14:29:07+00:00,EMAIL,2024-06-25T14:29:07+00:00,2026-06-10T14:29:07+00:00
eef396ca-c67d-5dca-a7dc-3fc4635ff275,user02498@synthetic-credit.vn,Vy,Hoang,true,1996-10-15,Ha Noi,Engineer,2026-05-17T14:29:07+00:00,EMAIL,2024-03-17T14:29:07+00:00,2026-06-10T14:29:07+00:00
df7ad7ef-412d-501a-a168-0ffdfbb241f7,user02499@synthetic-credit.vn,Hanh,Phan,true,1984-04-03,Nha Trang,Teacher,2026-04-28T14:29:07+00:00,EMAIL,2025-11-24T14:29:07+00:00,2026-06-10T14:29:07+00:00
35d9056b-ec5f-53f6-a08b-f5abc98ee8f4,user02500@synthetic-credit.vn,Phuc,Le,true,2004-08-20,Dong Nai,Accountant,2026-05-20T14:29:07+00:00,GOOGLE,2025-10-14T14:29:07+00:00,2026-06-10T14:29:07+00:00
eefd7449-4de2-5746-9676-bfc43f34c0c5,user02501@synthetic-credit.vn,Long,Hoang,false,1989-10-12,Ha Noi,Small Business Owner,2026-05-09T14:29:07+00:00,FACEBOOK,2026-03-18T14:29:07+00:00,2026-06-10T14:29:07+00:00
7617f575-1181-5c49-911d-96d9e94292bc,user02502@synthetic-credit.vn,Ngoc,Hoang,true,1989-08-04,Quang Ninh,Healthcare Worker,2026-04-13T14:29:07+00:00,EMAIL,2023-09-24T14:29:07+00:00,2026-06-10T14:29:07+00:00
cef9d31b-9cd8-5934-9ec1-7f868ab0018d,user02503@synthetic-credit.vn,Minh,Hoang,false,1985-07-20,Ho Chi Minh City,Teacher,2026-04-15T14:29:07+00:00,GOOGLE,2026-01-18T14:29:07+00:00,2026-06-10T14:29:07+00:00
d1cf1a5f-3add-5028-8e61-e18a125901da,user02504@synthetic-credit.vn,Binh,Vu,false,1995-12-14,Da Nang,Student,2026-05-15T14:29:07+00:00,GOOGLE,2025-05-08T14:29:07+00:00,2026-06-10T14:29:07+00:00
c6aae5cc-6919-54d0-bc07-5d95c5dfa76e,user02505@synthetic-credit.vn,Chau,Nguyen,false,2002-02-01,Binh Duong,Teacher,2026-04-18T14:29:07+00:00,EMAIL,2025-09-20T14:29:07+00:00,2026-06-10T14:29:07+00:00
25eb8ca8-942e-5b6b-8843-adae60ea61c8,user02506@synthetic-credit.vn,Khanh,Bui,true,1979-10-11,Binh Duong,Healthcare Worker,2026-04-28T14:29:07+00:00,FACEBOOK,2024-09-11T14:29:07+00:00,2026-06-10T14:29:07+00:00
fb95cdd0-b789-5a4c-a8ae-0957736f9da4,user02507@synthetic-credit.vn,Binh,Do,true,1992-06-07,Dong Nai,Accountant,2026-05-05T14:29:07+00:00,GOOGLE,2024-05-16T14:29:07+00:00,2026-06-10T14:29:07+00:00
8162d41c-03d6-5df6-b4f2-77c000ba414d,user02508@synthetic-credit.vn,Trang,Bui,false,1980-04-20,Quang Ninh,Accountant,2026-06-07T14:29:07+00:00,EMAIL,2025-06-20T14:29:07+00:00,2026-06-10T14:29:07+00:00
cb2d09ec-7577-5728-bb8a-a42f2cebc390,user02509@synthetic-credit.vn,Vy,Tran,false,1999-04-21,Da Nang,Small Business Owner,2026-05-20T14:29:07+00:00,EMAIL,2023-12-18T14:29:07+00:00,2026-06-10T14:29:07+00:00
cb0db750-c1aa-5cfc-9284-04dbd2b23ff9,user02510@synthetic-credit.vn,Long,Bui,false,1991-06-21,Nha Trang,Engineer,2026-04-24T14:29:07+00:00,GOOGLE,2025-10-16T14:29:07+00:00,2026-06-10T14:29:07+00:00
78758460-76b4-5a0b-acbf-b8d6a6dea0cb,user02511@synthetic-credit.vn,Binh,Phan,false,2002-02-28,Hai Phong,Teacher,2026-06-02T14:29:07+00:00,GOOGLE,2026-02-11T14:29:07+00:00,2026-06-10T14:29:07+00:00
9d3e0073-9e7c-5a3f-b981-6319fbc64e71,user02512@synthetic-credit.vn,Thao,Vo,false,1973-08-17,Da Nang,Healthcare Worker,2026-05-10T14:29:07+00:00,GOOGLE,2025-02-06T14:29:07+00:00,2026-06-10T14:29:07+00:00
f061bec4-9cb7-522f-b2b6-10487c8a8613,user02513@synthetic-credit.vn,Thao,Hoang,true,1987-05-24,Dong Nai,Student,2026-04-16T14:29:07+00:00,GOOGLE,2025-12-07T14:29:07+00:00,2026-06-10T14:29:07+00:00
a3ea2e05-ec84-5c35-98aa-0e108670c247,user02514@synthetic-credit.vn,Thao,Hoang,true,2005-09-04,Da Nang,Sales Executive,2026-04-21T14:29:07+00:00,GOOGLE,2026-01-28T14:29:07+00:00,2026-06-10T14:29:07+00:00
30d6659a-bf48-536d-b9f1-74cc96c0a62f,user02515@synthetic-credit.vn,Quang,Vo,false,2002-02-15,Ha Noi,Engineer,2026-05-12T14:29:07+00:00,FACEBOOK,2023-08-18T14:29:07+00:00,2026-06-10T14:29:07+00:00
ed291f97-8c58-5dae-9f70-47a0281ba405,user02516@synthetic-credit.vn,Long,Phan,true,1985-08-10,Can Tho,Accountant,2026-06-03T14:29:07+00:00,EMAIL,2026-03-18T14:29:07+00:00,2026-06-10T14:29:07+00:00
e673a9af-efc0-58d4-af4f-dc3e51809dec,user02517@synthetic-credit.vn,Tuan,Dang,false,1996-06-23,Da Nang,Office Worker,2026-04-15T14:29:07+00:00,FACEBOOK,2023-08-15T14:29:07+00:00,2026-06-10T14:29:07+00:00
783db5fa-f711-5181-932e-7c643c809e49,user02518@synthetic-credit.vn,Trang,Hoang,true,1980-12-12,Da Nang,Office Worker,2026-05-10T14:29:07+00:00,EMAIL,2026-04-01T14:29:07+00:00,2026-06-10T14:29:07+00:00
03007abc-7021-58c7-b50c-11017542a2da,user02519@synthetic-credit.vn,An,Vo,false,1999-11-24,Ho Chi Minh City,Teacher,2026-04-11T14:29:07+00:00,EMAIL,2023-07-08T14:29:07+00:00,2026-06-10T14:29:07+00:00
b37c8a91-78c1-5031-9e47-59e4c123f30a,user02520@synthetic-credit.vn,Phuc,Pham,false,1973-10-04,Hai Phong,Accountant,2026-05-03T14:29:07+00:00,GOOGLE,2025-05-18T14:29:07+00:00,2026-06-10T14:29:07+00:00
23471373-f8f4-5306-8e19-9444bb94afcd,user02521@synthetic-credit.vn,Binh,Vo,false,1991-01-23,Hue,Sales Executive,2026-05-30T14:29:07+00:00,EMAIL,2024-10-08T14:29:07+00:00,2026-06-10T14:29:07+00:00
edc4cdc0-7fdc-55e9-9ff8-8937606ac0b4,user02522@synthetic-credit.vn,Chau,Phan,true,1998-10-18,Dong Nai,Teacher,2026-06-04T14:29:07+00:00,GOOGLE,2025-07-17T14:29:07+00:00,2026-06-10T14:29:07+00:00
f80c5780-b882-5e74-addf-0612008883be,user02523@synthetic-credit.vn,Mai,Dang,true,2005-08-26,Nha Trang,Accountant,2026-05-30T14:29:07+00:00,EMAIL,2025-09-01T14:29:07+00:00,2026-06-10T14:29:07+00:00
2229762b-38be-58d2-aef7-a1d112646d8e,user02524@synthetic-credit.vn,Tuan,Pham,false,1989-10-15,Nha Trang,Student,2026-05-21T14:29:07+00:00,GOOGLE,2024-12-19T14:29:07+00:00,2026-06-10T14:29:07+00:00
00dfdc3f-898b-5b5a-8245-47174479720c,user02525@synthetic-credit.vn,Mai,Nguyen,false,1992-10-20,Nha Trang,Teacher,2026-05-09T14:29:07+00:00,FACEBOOK,2026-04-17T14:29:07+00:00,2026-06-10T14:29:07+00:00
52d53644-909f-547f-a5d8-3966c10f707d,user02526@synthetic-credit.vn,Binh,Huynh,false,1991-08-15,Nha Trang,Accountant,2026-05-21T14:29:07+00:00,EMAIL,2024-02-23T14:29:07+00:00,2026-06-10T14:29:07+00:00
558d38f9-64bb-5947-9222-e6eb15048200,user02527@synthetic-credit.vn,Long,Bui,false,1993-12-14,Ha Noi,Accountant,2026-05-05T14:29:07+00:00,GOOGLE,2023-05-19T14:29:07+00:00,2026-06-10T14:29:07+00:00
b327c802-0c00-58a3-a49a-e7d9b04642bf,user02528@synthetic-credit.vn,Trang,Phan,false,2003-11-16,Hue,Engineer,2026-04-26T14:29:07+00:00,GOOGLE,2024-09-18T14:29:07+00:00,2026-06-10T14:29:07+00:00
67e1006f-d8ca-5a97-b9f3-6cede55ed11d,user02529@synthetic-credit.vn,Thao,Phan,true,1978-06-17,Da Nang,Office Worker,2026-05-11T14:29:07+00:00,FACEBOOK,2023-11-24T14:29:07+00:00,2026-06-10T14:29:07+00:00
739a8444-f20f-5eb0-9fda-0738427ff97b,user02530@synthetic-credit.vn,Tuan,Do,false,1997-05-09,Ha Noi,Sales Executive,2026-04-15T14:29:07+00:00,EMAIL,2023-11-10T14:29:07+00:00,2026-06-10T14:29:07+00:00
fe7194fc-3b6c-500d-a086-911cc214b526,user02531@synthetic-credit.vn,Duc,Do,false,1997-06-23,Binh Duong,Sales Executive,2026-04-15T14:29:07+00:00,GOOGLE,2024-03-09T14:29:07+00:00,2026-06-10T14:29:07+00:00
f821aead-6737-5067-9a64-0dc7c5dd4fa4,user02532@synthetic-credit.vn,Chau,Phan,true,1987-04-27,Can Tho,Freelancer,2026-05-26T14:29:07+00:00,EMAIL,2026-05-05T14:29:07+00:00,2026-06-10T14:29:07+00:00
5ed2a072-913c-5f26-932e-e61958b4c0e5,user02533@synthetic-credit.vn,Nam,Huynh,false,1996-07-25,Ho Chi Minh City,Accountant,2026-04-19T14:29:07+00:00,GOOGLE,2025-05-01T14:29:07+00:00,2026-06-10T14:29:07+00:00
51f7c61d-e7b3-5951-aa1a-715869982e0c,user02534@synthetic-credit.vn,Nam,Bui,true,1977-09-19,Hue,Small Business Owner,2026-04-17T14:29:07+00:00,EMAIL,2025-05-22T14:29:07+00:00,2026-06-10T14:29:07+00:00
00891da7-188b-5cef-81ed-72028628dc50,user02535@synthetic-credit.vn,Quang,Hoang,false,2004-02-15,Hue,Small Business Owner,2026-05-04T14:29:07+00:00,GOOGLE,2023-12-08T14:29:07+00:00,2026-06-10T14:29:07+00:00
f4526260-fe5a-5467-99f8-22c3b233c4b9,user02536@synthetic-credit.vn,Phuc,Dang,false,1983-10-24,Dong Nai,Designer,2026-05-02T14:29:07+00:00,GOOGLE,2023-11-23T14:29:07+00:00,2026-06-10T14:29:07+00:00
be1b4d59-789a-515f-b055-1dcbeb5964c0,user02537@synthetic-credit.vn,Nam,Le,false,1979-09-04,Hue,Sales Executive,2026-05-31T14:29:07+00:00,GOOGLE,2024-06-19T14:29:07+00:00,2026-06-10T14:29:07+00:00
5f8cb0d0-d027-5591-813a-962c22d15cf3,user02538@synthetic-credit.vn,Phuc,Tran,false,1985-07-28,Nha Trang,Office Worker,2026-04-22T14:29:07+00:00,GOOGLE,2023-09-07T14:29:07+00:00,2026-06-10T14:29:07+00:00
1108cb5d-ac67-5d2d-8b4c-e045eeaa6e44,user02539@synthetic-credit.vn,Tuan,Tran,false,1989-10-06,Nha Trang,Engineer,2026-04-15T14:29:07+00:00,GOOGLE,2024-11-19T14:29:07+00:00,2026-06-10T14:29:07+00:00
82e5fe9e-5bc1-5e15-bd6a-fbd6d7596391,user02540@synthetic-credit.vn,Thao,Vo,true,1991-04-17,Da Nang,Freelancer,2026-05-22T14:29:07+00:00,GOOGLE,2024-07-25T14:29:07+00:00,2026-06-10T14:29:07+00:00
529b453c-7928-5a2e-a5a6-e1c78946b63b,user02541@synthetic-credit.vn,Minh,Nguyen,true,1972-07-11,Binh Duong,Accountant,2026-04-28T14:29:07+00:00,EMAIL,2023-05-09T14:29:07+00:00,2026-06-10T14:29:07+00:00
0c44047b-7d5b-55de-9d4b-ffc9c387c639,user02542@synthetic-credit.vn,Hanh,Le,true,1994-04-07,Nha Trang,Small Business Owner,2026-05-12T14:29:07+00:00,EMAIL,2023-03-15T14:29:07+00:00,2026-06-10T14:29:07+00:00
be4f6ca8-b861-5439-b23c-c334f1acb153,user02543@synthetic-credit.vn,Linh,Do,false,1994-10-22,Ho Chi Minh City,Teacher,2026-04-26T14:29:07+00:00,EMAIL,2023-11-07T14:29:07+00:00,2026-06-10T14:29:07+00:00
c8c2c704-e906-5c49-89cb-0439050e484f,user02544@synthetic-credit.vn,Minh,Le,false,1983-05-13,Hue,Designer,2026-06-03T14:29:07+00:00,GOOGLE,2025-05-29T14:29:07+00:00,2026-06-10T14:29:07+00:00
c765b36d-2e59-5b47-9ef3-f1944172e775,user02545@synthetic-credit.vn,Giang,Vo,true,1984-12-02,Quang Ninh,Freelancer,2026-05-13T14:29:07+00:00,GOOGLE,2024-08-14T14:29:07+00:00,2026-06-10T14:29:07+00:00
